player_id,player_name,role,from_league,to_league,from_season,to_season,age_from,age_to,holdout
mlbam-686475,Tyler Tolbert,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-687859,Troy Johnston,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-686948,Drake Baldwin,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-691019,Kyle Teel,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-700337,Edgar Quero,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-681715,Heriberto Hernández,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-683766,Christian Koss,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-702332,Caleb Durbin,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-805367,Chase Meidroth,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-666198,Carter Kieboom,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-695657,Colson Montgomery,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-682927,Ronny Simon,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-691781,Brady House,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-805249,Otto Kemp,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-683090,Matthew Lugo,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-650968,Yohel Pozo,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-682663,Agustín Ramírez,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-687637,Dylan Beavers,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-807713,Matt Shaw,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-687515,Colby Thomas,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-692585,Yanquiel Fernández,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-690987,Robert Hassell III,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-692225,Kristian Campbell,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-660757,Oscar Gonzalez,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-671655,George Valera,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-691777,Max Muncy,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-676044,Bob Seymour,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-687221,Dalton Rushing,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-641555,J.C. Escarra,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-694374,Tim Tawa,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-688760,Blaine Crim,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663796,Coco Montes,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-670231,John Rave,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-680837,Ryan Fitzgerald,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-685301,Matt Gorski,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-683357,Owen Caissie,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-669717,Will Wilson,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-702176,Alan Roden,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-690976,Alex Freeland,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-687551,Drew Gilbert,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-683748,Victor Mesa Jr.,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-680862,Willie MacIver,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-676724,Jared Young,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-543592,Austin Nola,batter,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-691783,Jordan Lawlar,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-665861,Sebastián Rivero,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-663584,Hayden Senger,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-682848,Endy Rodríguez,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-676812,Carson McCusker,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-682997,Tyler Callihan,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-669722,Logan Davidson,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-694728,Brice Matthews,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-693409,César Prieto,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-694212,Samuel Basallo,batter,AAA,MLB,2024,2025,20.0,21.0,False
mlbam-678391,Jorbit Vivas,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-689200,Jacob Melton,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-677060,Chad Stevens,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-664068,Scott Kingery,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-682515,Logan Porter,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-687478,Cam Devanney,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-677592,Everson Pereira,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-676480,José Barrero,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-671284,Tim Elko,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-683770,Will Robertson,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-689041,Rhylan Thomas,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-682183,Drew Avans,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-691728,Zac Veen,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-663731,Connor Kaiser,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-805811,Bryce Eldridge,batter,AAA,MLB,2024,2025,20.0,21.0,False
mlbam-677943,Will Banfield,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-663536,Tristin English,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-669256,Nick Solak,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-506702,Sandy León,batter,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-668974,Maverick Handley,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-672359,Tirso Ornelas,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-642727,Sergio Alcántara,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-656185,Greg Allen,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-691907,Tsung-Che Cheng,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-685744,Kenedy Corona,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-681909,Justin Dean,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-671976,Tristan Peters,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-667690,C.J. Stubbs,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-679631,Terrin Vavra,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-687847,Marc Church,pitcher,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-674444,Steven Cruz,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-692285,Luis Guerrero,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-668970,Gavin Hollowell,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-695549,Jackson Jobe,pitcher,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-702795,Ryan Loutos,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-686790,Trevor McDonald,pitcher,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-664948,Anthony Misiewicz,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-681870,Erik Sabrowski,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-700363,AJ Smith-Shawver,pitcher,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-623437,Justin Topa,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-620443,Luis Torrens,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-689958,Andrew Walters,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-666215,Forrest Whitley,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-678821,Luis Peralta,pitcher,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-669308,Sean Reynolds,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-674944,Sean Guenther,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-642239,Rob Zastryzny,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-642207,Devin Williams,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-680732,Sean Burke,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-678020,Seth Halvorsen,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-670955,Edwin Uceta,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-643361,Kevin Herget,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-663941,Tristan Beck,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-681810,Austin Warren,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-594798,Jacob deGrom,pitcher,AAA,MLB,2024,2025,36.0,37.0,False
mlbam-663542,Bryan Hudson,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-690916,Richard Fitts,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-656240,Scott Blewett,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-669724,Brenan Hanifee,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-595897,Nick Burdi,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-682254,Mason Montgomery,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-687863,Porter Hodge,pitcher,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-669212,Eli Morgan,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-595014,Blake Treinen,pitcher,AAA,MLB,2024,2025,36.0,37.0,False
mlbam-676092,Collin Snider,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-700241,Michael McGreevy,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-694973,Paul Skenes,pitcher,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-676477,Garrett Whitlock,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-625643,Reynaldo López,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-669276,Dylan Lee,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-666171,Ryan Zeferjahn,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-543056,Danny Coulombe,pitcher,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-655889,Manuel Rodríguez,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-676508,Ben Casparius,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-663773,Bryan Hoeing,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-547001,Cody Poteet,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-687362,Connor Gillispie,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-686993,Justin Sterner,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-689147,Orion Kerkering,pitcher,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-673380,Dedniel Núñez,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-687911,Bryan King,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-689690,Alek Jacob,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-657649,Jared Koenig,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-679885,Justin Martinez,pitcher,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-678226,Daysbel Hernández,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-676130,José Buttó,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-672391,Kaleb Ort,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-518397,Scott Alexander,pitcher,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-622503,Nabil Crismatt,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-688107,Robert Gasser,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-681882,Colin Selby,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-676428,Brant Hurter,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-685801,Hunter Bigge,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-621345,A.J. Minter,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-605513,Spencer Turnbull,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-663460,Kris Bubic,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-687330,Kevin Kelly,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-596001,Jakob Junis,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-681347,Mike Burrows,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-683618,Edgardo Henriquez,pitcher,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-676604,Tyler Zuber,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-656730,Trevor Megill,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-571510,Matthew Boyd,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-680694,Kyle Bradish,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-642121,Cole Sulser,pitcher,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-674285,Eduardo Salazar,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-656876,Drew Rasmussen,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-670970,Adrian Morejon,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-657376,Clarke Schmidt,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-667463,John King,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-676879,Aaron Ashby,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-663687,Hogan Harris,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-605347,Jorge López,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-693433,Bryan Woo,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-656849,David Peterson,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-669093,Jeremiah Estrada,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-665625,Elvis Peguero,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-687396,Brent Headrick,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-668964,Tobias Myers,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-663574,Tony Santillan,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-808967,Yoshinobu Yamamoto,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-657097,Jacob Webb,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-669358,Shane Baz,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-657006,Justin Steele,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-607455,Anthony Banda,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-605483,Blake Snell,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-669711,Greg Weissert,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-702352,Spencer Bivens,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-608718,Brent Suter,pitcher,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-640462,A.J. Puk,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-670059,Colin Holderman,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-669674,Sam Long,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-642016,Daniel Robert,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-676534,Calvin Faucher,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-643338,Chad Green,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-660896,Jorge Alcala,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-656457,Tyler Gilbert,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-671131,Jackson Rutledge,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-678692,Ronny Henriquez,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-650671,José Quijada,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-592791,Jameson Taillon,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-605488,Jeffrey Springs,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-670102,Bowden Francis,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-672578,Carlos Hernández,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-519326,Hunter Strickland,pitcher,AAA,MLB,2024,2025,36.0,37.0,False
mlbam-547179,Michael Lorenzen,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-622786,Jesus Tinoco,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-663738,Daniel Lynch IV,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-594580,Sam Moll,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-592155,Cam Booser,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-669387,Carmen Mlodzinski,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-673540,Kodai Senga,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-685107,Anthony Veneziano,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-674370,Osvaldo Bido,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-671305,Michel Otañez,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-455119,Chris Martin,pitcher,AAA,MLB,2024,2025,38.0,39.0,False
mlbam-554340,Yimi García,pitcher,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-681432,Luke Little,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-642048,Tayler Saucedo,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-681857,Reese Olson,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-518489,Ryan Brasier,pitcher,AAA,MLB,2024,2025,37.0,38.0,False
mlbam-656550,Grant Holmes,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-664126,Pete Fairbanks,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-694738,Landen Roupp,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-676702,Hunter Stratton,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-661527,Seth Martinez,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-689225,Beau Brieske,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-677960,Ryan Weathers,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-661395,Jhoan Duran,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-689017,Landon Knack,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-678368,Valente Bellozo,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-621053,Tyler Ferguson,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-544150,Albert Suárez,pitcher,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-614179,José Ruiz,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-656641,Jacob Latz,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-681799,Ethan Roberts,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663893,Brendon Little,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-680704,Nick Sandlin,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-686642,Fraser Ellard,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-657585,Reed Garrett,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-605452,Joe Ross,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-669467,Andre Pallante,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-700270,Yilber Díaz,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-594902,Ben Lively,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-641656,Ian Hamilton,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-623211,Huascar Brazobán,pitcher,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-669199,Lake Bachar,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-676760,Ron Marinaccio,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-621363,Colin Poche,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-677958,Kumar Rocker,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-669713,Hayden Wesneski,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-672582,Angel Zerpa,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-642701,Dennis Santana,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-663546,Sean Hjelle,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-453286,Max Scherzer,pitcher,AAA,MLB,2024,2025,40.0,41.0,False
mlbam-693312,Kyle Nicolas,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-672782,Yoendrys Gómez,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-677161,Zack Kelly,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-680880,Grant Holman,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-669620,Brady Basso,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-623433,Nick Anderson,pitcher,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-656731,Tylor Megill,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-685126,Brandon Eisert,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-657514,Brennan Bernardino,pitcher,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-681517,Kyle Leahy,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-669622,Anthony Bender,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-681867,Cooper Criswell,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-667297,Tommy Nance,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-665152,Dean Kremer,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-671737,Taj Bradley,pitcher,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-621114,Ryan Burr,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-601713,Nick Pivetta,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-670174,Josh Winckowski,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-608334,Carson Fulmer,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-663767,Chase Shugart,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-681869,Shawn Dubin,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-680573,Simeon Woods Richardson,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-688297,Chris Roycroft,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-669372,J.T. Ginn,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-680730,Mitchell Parker,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-694363,Jared Shuster,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-678495,Randy Rodríguez,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-623149,Paul Sewald,pitcher,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-663436,Davis Martin,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-675989,Cody Bolton,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-656638,Alex Lange,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-541640,Erasmo Ramírez,pitcher,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-606930,Jacob Barnes,pitcher,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-623474,Jimmy Herget,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-608371,Lucas Sims,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-621199,Matt Bowman,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-663559,Bailey Falter,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663992,Richard Lovelady,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-684320,Yariel Rodríguez,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663554,Casey Mize,pitcher,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-686563,Jonathan Cannon,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-663372,Ryan Feltner,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-656234,Jake Bird,pitcher,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-676961,Caleb Boushley,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-671109,Jake Eder,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-664139,Ian Gibaut,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-477132,Clayton Kershaw,pitcher,AAA,MLB,2024,2025,36.0,37.0,False
mlbam-641941,Emilio Pagán,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-571946,Shelby Miller,pitcher,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-672335,Cionel Pérez,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-681293,Spencer Arrighetti,pitcher,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-527048,Martín Pérez,pitcher,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-664849,Danny Young,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-670950,Trevor Richards,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-683409,Angel Chivilli,pitcher,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-686747,Joe La Sorsa,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-676661,Max Lazar,pitcher,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-675540,Xzavion Curry,pitcher,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-646242,Jhonathan Díaz,pitcher,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-621112,Paul Blackburn,pitcher,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-622253,Dillon Tate,pitcher,AAA,MLB,2024,2025,30.0,31.0,False
